325,30,1007.7,30.5,46.46944,0.002203125,-0.002224609,19,47,30,130
330,30,1007.7,30.5,46.51875,-0.001693359,0.001882812,22,-28,30,139
335,30,1007.7,30.5,46.54292,0.001689453,-0.001841797,30,63,30,131
340,30,1007.7,30.5,46.49554,-0.001759766,0.002558594,18,-44,30,137
345,30,1007.7,30.5,46.50625,0.001871094,-0.001835938,29,15,30,130
350,30,1007.7,30.5,46.52845,-0.002251953,0.001974609,16,77,30,124
355,30,1007.7,30.5,46.48723,0.0019375,-0.002021484,23,-32,30,135
360,30,1007.7,30.5,46.45091,-0.001689453,0.002416992,7,54,30,129
365,30,1007.7,30.5,46.47596,0.001728516,-0.001917969,14,69,30,136
370,30,1007.7,30.5,46.51093,-0.001755859,0.002304688,21,45,30,131
375,30,1007.7,30.5,46.52084,0.002128906,-0.001623047,10,27,30,126
380,30,1007.7,30.5,46.50548,-0.001785156,0.002226562,18,32,30,135
385,30,1007.7,30.5,46.47377,0.002013672,-0.002007812,23,-60,30,129
390,30,1007.7,30.5,46.51102,-0.001658203,0.002042969,15,74,30,138
395,30,1007.7,30.5,46.48721,0.001845703,-0.001964844,28,-19,30,133
400,30,1007.7,30.5,46.48597,-0.002128906,0.001990234,13,63,30,124
405,30,1007.7,30.5,46.51943,0.001793945,-0.002039062,25,41,30,127
410,30,1007.7,30.5,46.51021,-0.001871094,0.002240234,8,-42,30,134
415,30,1007.7,30.5,46.47461,0.002013672,-0.001873047,21,32,30,130
420,30,1007.7,30.5,46.50816,-0.00178125,0.002189453,19,74,30,138
425,30,1007.7,30.5,46.53916,0.001986328,-0.002115234,27,-16,30,129
430,30,1007.7,30.5,46.4923,-0.001742188,0.001875,14,60,30,134
435,30,1007.7,30.5,46.51154,0.002029297,-0.002124023,20,32,30,128
440,30,1007.7,30.5,46.48141,-0.001892578,0.001953125,11,52,30,126
445,30,1007.7,30.5,46.47525,0.001841797,-0.001783203,29,78,30,132
450,30,1007.7,30.5,46.50635,-0.002126953,0.002429688,18,-23,30,139
455,30,1007.7,30.5,46.52945,0.001564453,-0.001738281,22,66,30,130
460,30,1007.7,30.5,46.48824,-0.001923828,0.001785156,8,-19,30,127
465,30,1007.7,30.5,46.50289,0.002070312,-0.001923828,27,71,30,138
470,30,1007.7,30.5,46.47397,-0.00190625,0.0021875,13,-36,30,131
475,30,1007.7,30.5,46.49532,0.002021484,-0.001845703,21,49,30,126
480,30,1007.7,30.5,46.51025,-0.001748047,0.00209375,18,64,30,139
485,30,1007.7,30.5,46.53523,0.0019375,-0.002115234,25,-15,30,134
490,30,1007.7,30.5,46.50488,-0.001894531,0.001847656,14,71,30,128
495,30,1007.7,30.5,46.48709,0.0021875,-0.002191406,29,-12,30,137
500,30,1007.7,30.5,46.52798,-0.001832031,0.002027344,20,54,30,126
505,30,1007.7,30.5,46.49725,0.001959961,-0.001818359,16,60,30,130
510,30,1007.7,30.5,46.48504,-0.001871094,0.002158203,24,-19,30,137
515,30,1007.7,30.5,46.52742,0.002142578,-0.001742188,19,77,30,129
520,30,1007.7,30.5,46.51481,-0.001855469,0.002073242,25,-23,30,132
525,30,1007.7,30.5,46.48025,0.001861328,-0.002171875,10,62,30,135
530,30,1007.7,30.5,46.51147,-0.001980469,0.001953125,21,-47,30,134
535,30,1007.7,30.5,46.49028,0.001794922,-0.002099609,16,51,30,137
540,30,1007.7,30.5,46.51164,-0.001945312,0.002161133,27,-24,30,132
545,30,1007.7,30.5,46.50388,0.002070312,-0.001750977,14,76,30,126
550,30,1007.7,30.5,46.4889,-0.001878906,0.002044922,23,-12,30,139
555,30,1007.7,30.5,46.49157,0.002126953,-0.001783203,15,59,30,124
560,30,1007.7,30.5,46.51111,-0.001967773,0.002222656,18,-31,30,137
565,30,1007.7,30.5,46.52846,0.002070312,-0.00206543,22,48,30,130
570,30,1007.7,30.5,46.47987,-0.001816406,0.001820312,27,-21,30,135
575,30,1007.7,30.5,46.50371,0.002009766,-0.001746094,16,56,30,128
580,30,1007.7,30.5,46.5261,-0.001898438,0.001755859,20,69,30,134
585,30,1007.7,30.5,46.4976,0.002207031,-0.002273438,25,-33,30,126
590,30,1007.7,30.5,46.48853,-0.001957031,0.001853516,13,55,30,137
595,30,1007.7,30.5,46.51435,0.002082031,-0.002019531,21,-16,30,129
600,30,1007.7,30.5,46.48963,-0.001896484,0.001849609,18,71,30,134
605,30,1007.7,30.5,46.52712,0.001982422,-0.001912109,25,-22,30,126
610,30,1007.7,30.5,46.50518,-0.001824219,0.002255859,16,67,30,130
615,30,1007.7,30.5,46.47848,0.002183594,-0.001757812,20,-31,30,137
620,30,1007.7,30.5,46.49591,-0.001925781,0.001896484,12,45,30,132
625,30,1007.7,30.5,46.51192,0.002138672,-0.001789062,28,-18,30,136
630,30,1007.7,30.5,46.4884,-0.001931641,0.002039062,17,53,30,130
635,30,1007.7,30.5,46.52892,0.00184375,-0.001917969,22,-28,30,134
640,30,1007.7,30.5,46.50389,-0.001796875,0.002162109,30,-47,30,126
645,30,1007.7,30.5,46.51224,0.002023438,-0.001947266,19,76,30,139
650,30,1007.7,30.5,46.47744,-0.001984375,0.001894531,25,-31,30,133
655,30,1007.7,30.5,46.49334,0.001902344,-0.002050781,14,61,30,127
660,30,1007.7,30.5,46.52031,-0.001894531,0.001818359,20,53,30,136
665,30,1007.7,30.5,46.53902,0.002021484,-0.001835938,27,-19,30,129
670,30,1007.7,30.5,46.50719,-0.001759766,0.001943359,14,66,30,134
675,30,1007.7,30.5,46.4911,0.001789062,-0.002074219,18,-36,30,127
680,30,1007.7,30.5,46.5046,0.002138672,-0.001740234,25,-23,30,139
685,30,1007.7,30.5,46.51394,-0.001828125,0.002097656,17,78,30,130
690,30,1007.7,30.5,46.48503,0.002132812,-0.001947266,21,-18,30,136
695,30,1007.7,30.5,46.50143,-0.001762695,0.002158203,13,50,30,129
700,30,1007.7,30.5,46.4887,0.002136719,-0.001870117,24,-35,30,135
705,30,1007.7,30.5,46.50469,-0.001947266,0.002244141,18,48,30,126
710,30,1007.7,30.5,46.49347,0.001821289,-0.0018125,29,-27,30,139
715,30,1007.7,30.5,46.5169,-0.001743164,0.001953125,12,73,30,132
720,30,1007.7,30.5,46.53902,0.002162109,-0.001841797,21,-32,30,130
725,30,1007.7,30.5,46.48523,-0.001871094,0.002035156,15,52,30,134
730,30,1007.7,30.5,46.49062,0.001928711,-0.001955078,28,-17,30,136
735,30,1007.7,30.5,46.51602,-0.002029297,0.002232422,13,67,30,139
740,30,1007.7,30.5,46.50448,0.001835938,-0.001912109,25,-45,30,125
745,30,1007.7,30.5,46.48852,-0.001917969,0.002041016,22,52,30,131
750,30,1007.7,30.5,46.51021,0.001779297,-0.001855469,18,-28,30,134
755,30,1007.7,30.5,46.4919,-0.001759766,0.00209375,19,67,30,130
760,30,1007.7,30.5,46.52613,0.001890625,-0.002044922,24,-32,30,137
765,30,1007.7,30.5,46.50315,-0.001989258,0.001908203,16,45,30,129
770,30,1007.7,30.5,46.52862,0.002238281,-0.001896484,31,-12,30,135
775,30,1007.7,30.5,46.48568,-0.001871094,0.001939453,20,53,30,128
780,30,1007.7,30.5,46.51129,0.002001953,-0.002068359,27,-26,30,134
785,30,1007.7,30.5,46.49164,-0.001870117,0.001887695,14,75,30,139
790,30,1007.7,30.5,46.51655,0.002048828,-0.001785156,18,-38,30,126
795,30,1007.7,30.5,46.48531,-0.001957031,0.001867188,22,64,30,130
800,30,1007.7,30.5,46.51448,0.001962891,-0.001978516,26,-21,30,138
805,30,1007.7,30.5,46.49195,-0.001875,-0.002097656,15,51,30,133
810,30,1007.7,30.5,46.52847,0.002048828,-0.001963867,24,-14,30,137
815,30,1007.7,30.5,46.51514,-0.001947266,0.002019531,20,58,30,129
820,30,1007.7,30.5,46.48321,0.002074219,-0.002125,18,-35,30,134
825,30,1007.7,30.5,46.49427,-0.001783203,0.001923828,22,67,30,137
830,30,1007.7,30.5,46.51662,0.002013672,-0.001859375,28,-18,30,126
835,30,1007.7,30.5,46.51098,-0.001943359,0.002148438,16,72,30,139
840,30,1007.7,30.5,46.47543,0.001855469,-0.001986328,21,-21,30,131
845,30,1007.7,30.5,46.49283,-0.002089844,0.00190625,13,64,30,134
850,30,1007.7,30.5,46.51436,0.001890625,-0.002128906,25,-35,30,129
855,30,1007.7,30.5,46.49176,-0.001783203,0.002089844,17,79,30,137
860,30,1007.7,30.5,46.52865,0.002195312,-0.001869141,22,-48,30,126
865,30,1007.7,30.5,46.51471,-0.001926758,0.001960938,19,66,30,132
870,30,1007.7,30.5,46.48457,0.002043945,-0.001953125,24,-27,30,139
875,30,1007.7,30.5,46.4972,-0.001859375,0.002017578,16,45,30,130
880,30,1007.7,30.5,46.51109,0.002138672,-0.001832031,29,-14,30,137
885,30,1007.7,30.5,46.48995,-0.001962891,0.001918945,18,52,30,126
890,30,1007.7,30.5,46.51062,0.001870117,-0.002060547,21,-23,30,138
895,30,1007.7,30.5,46.52441,-0.002080078,0.001916016,17,69,30,129
900,30,1007.7,30.5,46.47892,0.001779297,-0.001800781,30,-40,30,135
905,30,1007.7,30.5,46.48647,-0.001890625,0.002085938,23,48,30,137
910,30,1007.7,30.5,46.50869,0.001945312,-0.002072266,12,-15,30,128
915,30,1007.7,30.5,46.53083,-0.002058594,0.001863281,19,62,30,134
920,30,1007.7,30.5,46.4901,0.002037109,-0.002070312,22,-26,30,131
925,30,1007.7,30.5,46.47943,-0.001938477,0.001943359,28,-22,30,138
930,30,1007.7,30.5,46.5118,0.001949219,-0.001751953,14,57,30,135
935,30,1007.7,30.5,46.50588,-0.001854492,0.002177734,19,-34,30,129
940,30,1007.7,30.5,46.49609,0.002025391,-0.002162109,25,-19,30,132
945,30,1007.7,30.5,46.50786,-0.001975586,0.001876953,17,70,30,137
950,30,1007.7,30.5,46.52766,0.001951172,-0.001892578,18,-12,30,129
955,30,1007.7,30.5,46.48283,-0.001855469,0.001985352,26,-41,30,137
960,30,1007.7,30.5,46.49632,0.001927734,-0.001777344,14,49,30,132
965,30,1007.7,30.5,46.5273,-0.00190625,0.002070312,28,-28,30,136
970,30,1007.7,30.5,46.51166,0.002181641,-0.001825195,21,-13,30,129
975,30,1007.7,30.5,46.4899,-0.002039062,0.001940918,19,-51,30,138
980,30,1007.7,30.5,46.52795,0.001966064,-0.001877441,23,-16,30,126
985,30,1007.7,30.5,46.50756,-0.001758789,0.001957031,26,-29,30,139
990,30,1007.7,30.5,46.51445,0.002144531,-0.001898438,17,-10,30,127
995,30,1007.7,30.5,46.4798,-0.001978516,0.001806641,24,-51,30,134
1000,30,1007.7,30.5,46.48553,0.002064453,-0.001980469,27,-27,30,137
1005,30,1007.7,30.5,46.53186,-0.001919922,0.002101562,18,-31,30,129
1010,30,1007.7,30.5,46.48584,0.002185547,-0.001807617,25,-16,30,130
1015,30,1007.7,30.5,46.49512,-0.002036133,0.001978516,19,-41,30,134
1020,30,1007.7,30.5,46.51632,0.001782227,-0.001897461,21,-28,30,139
1025,30,1007.7,30.5,46.49203,-0.001903809,0.001986328,15,-46,30,127
1030,30,1007.7,30.5,46.4887,0.002036621,-0.002077148,28,-15,30,138
1035,30,1007.7,30.5,46.51464,-0.001794922,0.00213916,14,-32,30,126
1040,30,1007.7,30.5,46.4823,0.001787109,-0.002022461,21,-45,30,134
1045,30,1007.7,30.5,46.50366,-0.002083984,0.002072266,19,-12,30,135
1050,30,1007.7,30.5,46.52636,0.002048828,-0.001940918,28,-22,30,127
1055,30,1007.7,30.5,46.4905,-0.001943359,0.001817383,17,-46,30,129
1060,30,1007.7,30.5,46.51607,0.001783203,-0.001833984,25,-13,30,137
1065,30,1007.7,30.5,46.48411,-0.001947266,0.001927734,22,-47,30,138
1070,30,1007.7,30.5,46.5274,0.001897461,-0.001938477,18,-14,30,132
1075,30,1007.7,30.5,46.48284,-0.002063477,0.001980469,26,-30,30,127
1080,30,1007.7,30.5,46.49353,0.001972656,-0.001849609,19,-44,30,135
1085,30,1007.7,30.5,46.48141,-0.001782227,0.001930664,21,-15,30,138
1090,30,1007.7,30.5,46.52891,0.001962891,-0.002029297,26,-34,30,139
1095,30,1007.7,30.5,46.47848,-0.001786133,0.002081055,20,-45,30,128
1100,30,1007.7,30.5,46.52563,0.002095703,-0.001941406,24,-22,30,137
1105,30,1007.7,30.5,46.48566,-0.001871094,0.001830078,18,-13,30,126
1110,30,1007.7,30.5,46.48954,0.001791992,-0.001950195,22,-51,30,138
1115,30,1007.7,30.5,46.52753,-0.001787109,0.00212207,29,-31,30,137
1120,30,1007.7,30.5,46.49394,0.002118164,-0.001821289,21,-29,30,127
1125,30,1007.7,30.5,46.48328,-0.00209082,0.001993164,26,-27,30,134
1130,30,1007.7,30.5,46.48164,0.002161133,-0.00178418,23,-14,30,137
1135,30,1007.7,30.5,46.48372,-0.001936035,0.001795654,28,-34,30,133
1140,30,1007.7,30.5,46.52636,0.002037109,-0.00180957,25,-20,30,138
1145,30,1007.7,30.5,46.49086,-0.001831055,0.002056641,13,-43,30,129
1150,30,1007.7,30.5,46.52306,0.002007812,-0.001848145,21,-27,30,137
1155,30,1007.7,30.5,46.51089,-0.001933594,0.001917969,17,-20,30,134
1160,30,1007.7,30.5,46.49621,0.001844727,-0.001764648,20,-12,30,136
1165,30,1007.7,30.5,46.48305,-0.001759766,0.001806641,16,-46,30,128
1170,30,1007.7,30.5,46.4858,0.002107422,-0.001898437,21,-43,30,137
1175,30,1007.7,30.5,46.49119,-0.001798828,0.001898437,18,-41,30,139
1180,30,1007.7,30.5,46.51229,0.001866211,-0.001853516,22,-23,30,129
